0.307709574882819,0.538193185612608,-1.88496304818097,-5.52816242282821,-2.83288175605536,-5.57884794802896,-1.67542154204199,-3.18617922021146,-2.19406562687064,-6.45416497949232,-29.549408870825
-0.89117767517015,-1.77924237346948,-0.252849307030768,-0.713397144490406,0.682369267777652,1.42905972427494,0.233414921157671,0.459450064195868,0.22535065510635,0.67014516065746,3.97352471928309
1.57613200482634,3.10370224803422,1.16652103121298,3.43611353795315,-0.0680716991570466,-0.18821662059737,4.27209616189493,8.12683122241709,-0.120961895025749,-0.342170478178902,20.3082691080536
0.026884550342527,0.0610325520863749,2.10651255919052,6.2413724890861,0.952717301488763,1.91466968944883,1.21884511617818,2.30027198514122,2.26928975830818,6.68529038829636,21.3651003149861
2.93375885815233,5.81586340905005,-2.5575661672735,-7.58085880260656,-1.95334739172033,-3.84436728382243,1.92186239149218,3.64370820548388,1.93271687267527,5.71371382720865,-6.35696411647757
2.87886486599168,5.757827804828,-2.6267404738781,-7.68867752259007,-0.619447871596748,-1.21486165679792,1.72210356556683,3.29391957390875,0.689803317894809,2.0438448491244,-2.94638420554436
2.24208400360947,4.57055707298812,1.3318909735182,4.0068234477178,5.32850028645261,10.5835186453067,0.0444237611728585,0.0904514198526821,-0.511919401001149,-1.51819063425797,35.9565544948096
-3.9221494557357,-7.78059416592138,-1.45411702696377,-4.27700452182088,-2.25408675209431,-4.51187463774958,0.155335044551867,0.296537229641775,1.75824716376348,5.19707755001964,-22.4582167129375
0.956774349716427,1.94320739944129,-0.756056815768752,-2.27940745139015,-1.74455340346701,-3.48890766267073,-2.72540541440492,-5.17252451230439,2.64789246036149,7.81014127410223,-13.8427943799833
2.04924170992965,4.11680958047397,5.46005984371612,16.1323527653155,-0.470124951076362,-0.952358256240868,-2.82756295290606,-5.36191087708455,2.70468755894928,7.96902733811143,25.4912725323947
0.295234029178747,0.660254071452736,2.23086192722185,6.62714046908162,-2.17678552039603,-4.36129926630702,-2.51674510664438,-4.7959564826437,-2.40621050139801,-7.10912548073385,-8.40528301148222
-1.56949975572488,-3.07147716292752,-1.02682552434927,-3.03022419242348,3.15430692948136,6.25958577689787,-0.896898588342548,-1.69885092030311,-2.94429546684114,-8.69242560049576,-1.45974363589853
-0.130663331321834,-0.317128920865066,2.91005209070296,8.63453386355538,2.36541814589647,4.68292373040204,-1.34580565699616,-2.56958241586465,-1.64939976541799,-4.87293481242446,20.0471645123872
1.2789236292469,2.55692451967699,0.0509273737100891,0.200120803133639,-1.12026746099702,-2.17026688248269,1.61476339901327,3.07547589897045,-1.82538330151243,-5.39041082841402,-0.226230528097685
-1.45931237261587,-2.86228290420263,3.60522184305769,10.7109075342249,-0.883826466223096,-1.80866996932818,2.84670244241459,5.42012781980429,1.77153206275597,5.2320462667252,21.9217044527097
1.54250746895543,3.02532376344353,0.262678182697654,0.80192448705284,1.57357446909047,3.13704606321104,2.69689487675657,5.1255943681517,-0.0563840060274875,-0.160867363514353,20.528725532374
0.646092809614447,1.30071441405434,2.54118692328989,7.46912485361366,2.93284829460449,5.74975892423301,1.32219211085486,2.51440763569663,4.50811393886613,13.3137756482931,39.69081023493
-0.27468269331874,-0.46129261935005,2.14084244450271,6.29944235347792,0.73488756048339,1.34443176612046,-0.219104302948317,-0.43735738625554,-0.96530444072108,-2.83963268415203,11.4153594152377
0.37939271502121,0.781734286764005,-0.186939480968948,-0.549909415785277,2.13623480556756,4.25642521395086,1.29922647465695,2.4820535542605,-0.126590406631856,-0.372377057861064,14.7235722887921
3.5525446293011,7.01138605147853,0.346511192546516,1.05668863620345,-0.451354295033779,-0.912785000727376,-0.987995848366532,-1.88730767252832,1.65640275612186,4.88461406308321,7.82366578786589
0.0223756875592572,0.0005498772321276,2.35254713091982,6.92088711167138,1.15734214080872,2.40895617463873,0.324451809961803,0.608547211973171,-3.18872704047471,-9.40678941553216,14.9319820163398
0.171810583545431,0.32084162082268,-0.147251987347729,-0.424582303637139,1.33117313341806,2.73065884321389,-6.30859528483842,-11.9979875619455,1.19110414776333,3.51238001446571,-13.7107244765307
-0.596823134437313,-1.1361755723116,-4.20835956319611,-12.4744085426179,1.74527642333851,3.53910179313592,0.0820932608586074,0.160715178295575,1.37591294362963,4.0538455739316,-14.0652298239345
3.02226822371336,6.05159791145372,-1.08879993379866,-3.25217620023542,2.72450344379536,5.43737585302752,-1.12303485626149,-2.13215467351503,-0.521100647891344,-1.53323522345889,11.4908373619181
-1.20203414278888,-2.29991349869846,-0.0022504259963908,-0.0617340309111356,-0.20791650876325,-0.362734522811113,0.641070634357949,1.20775432212445,-0.0022672925160469,-0.0137512280598141,-1.80251620057956
0.808112909439941,1.57471494843459,-0.24889399856054,-0.769559623823811,-2.05789862901215,-4.0523858064481,2.15604104093796,4.07523808671072,4.76153183782112,14.0375622330886,5.42394155060958
-2.93995007824022,-5.8250468520013,-0.410397556404977,-1.17180822049273,-0.919771502506776,-1.8691172675726,0.510206094175558,0.970950136764711,0.577536411652198,1.70550804772948,-11.9559383345487
2.64315978839842,5.2713696247306,0.273382916386649,0.793331119892997,-0.888088026363211,-1.77953176368621,-1.16003457810255,-2.20879137960129,-0.417875764171074,-1.24028609838562,-0.12259729138363
-0.638003688763573,-1.21836982428511,-1.69019291416795,-4.93947440138619,-1.39228817697946,-2.75517541844181,1.7531695815811,3.33378629941098,-0.749452174484578,-2.2038834032478,-12.0187144552933
-0.609013618887691,-1.24419385538731,1.94683081408216,5.63311644674941,2.00122353472837,4.00174194620458,2.38032699192819,4.51010130259909,0.0462365198564304,0.138021986816985,25.3981849600282
0.185830900606903,0.365956778590354,-0.655353045236983,-1.96362247075018,2.90683803155582,5.84815707857235,-0.928895759392344,-1.75154324130834,-1.85293224055814,-5.4611012415569,6.1078606371465
-0.494326714441764,-1.01394587422319,-0.713728756412076,-2.09772967296356,-1.12103181549531,-2.27540663497217,-0.522333183519509,-0.993007937519013,-0.3198970292895,-0.958278953953408,-11.3363749728007
0.925957886949154,1.78182652303274,0.406249008148977,1.28576643271659,-0.244848780680603,-0.489470606897576,-3.48673650112017,-6.62599941573008,-1.33014083423316,-3.92980848604303,-10.973310948504
1.77967271321885,3.46399634948379,0.718312804429467,2.07106008421986,-0.718476226677279,-1.43860932045303,2.28406016202697,4.32359877283834,-2.36903667715173,-6.99457281003994,9.45539773586255
0.720718228569676,1.39491621734683,0.246188543905998,0.721673910506773,1.5791242325287,3.17404305321303,1.73232300097819,3.29563756676476,-0.953163090476944,-2.78436655923375,13.679474833175
2.35592657702742,4.69918002859212,1.52445696824305,4.53051682673278,-0.827731317814542,-1.7734352981811,-3.13046022710231,-5.94839086101156,0.605455167024668,1.77432541724372,1.12421142070708
-2.74655154310278,-5.52799158841536,-2.47440840953929,-7.39193549488887,3.46231544609316,6.84536419876415,0.613215270075526,1.17243518657513,0.0574875515518131,0.173010720590783,0.809252183298353
-3.2173146590865,-6.39536599937363,1.46738817522004,4.33100816499871,0.344647861511475,0.689828786661805,-1.19884484791081,-2.28786557154687,-3.08952737717404,-9.12542844521457,-7.62584877109282
3.36299374921554,6.67574236494515,-0.755326733719641,-2.2814288605333,0.80166713913367,1.6592590108273,-2.46897288595284,-4.69325690641332,4.14371703569853,12.2181274004837,5.66720684138389
0.102962580232113,0.185228089248997,-1.43338275492019,-4.24449662380365,2.41437759288763,4.84458314278072,-1.20399818601863,-2.28192134953271,-0.274249526942962,-0.806527883207441,-0.0116337069077007
-2.13497798888288,-4.27594143419317,0.15109206782953,0.426149142849714,-4.07178758485202,-8.08637856358894,-2.19455404644047,-4.17509507767146,0.976073811984724,2.87351076636736,-28.8518747959061
0.740053323497827,1.44867011735166,1.25084218201075,3.62835961941477,1.28522211364306,2.54548647022008,1.21865223273507,2.30672991122259,0.352731825093791,1.02193134414527,18.4296128602547
-3.71374832296077,-7.43805590178242,3.11417131312832,9.16943141979243,2.63906617671101,5.21628391357208,0.578641069240126,1.11874455329639,-0.0198656507791844,-0.0599553950189509,20.6644206011248
0.360107882502232,0.660589029725809,1.59294202549723,4.6351763620536,-0.590800047477745,-1.13407413810218,1.75860804246778,3.34123414209288,-1.98465529550356,-5.8644435180486,7.77101303535458
0.117812566213062,0.264281959326129,1.67181167479713,4.93543105855237,2.50832973335944,4.97979612577227,-4.51927544500308,-8.60181943370852,-1.98105273507762,-5.84293634672671,4.71997199625425
-0.846925329495666,-1.75192541693625,-0.54133922410778,-1.6422729485169,-1.15319021265078,-2.27431455574107,0.571718215968533,1.06343237116661,-3.53163609754994,-10.4140956304816,-13.1659682527377
2.79307009238597,5.56219323948963,1.32765893572899,3.97855410457889,0.403042651669316,0.783170088633318,0.689880604470058,1.32089726816074,6.29403847225276,18.546655156313,24.5914478407238
0.0040961831073417,-0.102127774416606,-3.05488268884112,-8.9778632473648,-0.220373226630374,-0.393079116877754,-0.446385126084655,-0.836336846722129,-3.62933008567865,-10.7186180322193,-23.0998005274707
-0.448046890687765,-0.801261809769585,-3.61603130181928,-10.5905189671418,3.57524654972056,7.16320876636251,0.0385543529609235,0.0860125265048488,1.46729702563947,4.3320216883688,-0.897744523295897
2.8519099455415,5.60357778121625,3.31067375030414,9.80994306243231,0.907990992860467,1.7877534081336,-0.900773385244377,-1.69830575474399,0.243653397272733,0.723767985116181,25.668730292003
0.347160156162063,0.706820477980453,-0.48097259664145,-1.5551828519279,-1.71601928191221,-3.40432330381617,-1.15476550277115,-2.21912648679693,0.379089966683773,1.10992679862644,-11.9329143605869
-0.991637246441216,-2.04130650104121,-0.819262293733095,-2.41722772022669,-1.01358595813186,-1.97118875233834,-4.24810068892171,-8.06310941887268,1.55222269327895,4.57354260769583,-21.2171880710896
1.39128049742549,2.76500882970296,0.867643652160596,2.51500628431641,-0.0438545217333326,-0.113959835737569,-2.06608388268059,-3.92304283533954,0.0108332327650385,0.0366758105021726,1.52882254294896
0.278432642846996,0.516087290757922,-2.40707756347408,-7.11592655695492,4.49973268801334,8.91999435762887,1.87667403275607,3.56857492470273,-2.9501528206963,-8.70161275658289,11.1806634784974
0.973732938582086,1.81205349899993,-1.19638350093931,-3.49242047024567,-1.4180736562341,-2.75501297764226,0.974419334290887,1.84573030512269,-2.84757196414141,-8.39587478622509,-9.45631403305795
1.4664022313669,2.87966567629868,0.696814971852739,2.0885789728856,1.16495711595281,2.36349323900872,1.53368384612454,2.93111797512116,0.373317866243452,1.10772013481801,17.3344973864377
-0.88384383521546,-1.74451895116674,-0.432634027694244,-1.35577780574037,2.50776309600055,5.01837814031314,1.37843739837558,2.60251482547909,-1.22872655923754,-3.62431674155848,9.51253178453398
-0.0525027481309077,-0.0826763644295907,-2.38866446804723,-7.02423484624396,-2.9900037885076,-5.95199874314716,1.49432885333892,2.83629981258713,1.50471334903815,4.44536539225378,-19.1031676367093
2.42487576279634,4.86149603714266,1.14428786404107,3.3832730827762,-0.328909380118284,-0.686895901476043,-1.70849580959557,-3.24430873493251,0.848684439902191,2.48641706748552,6.22380453005293
-4.00588509435078,-7.9612332515083,-3.63560607532645,-10.7310433271236,-1.4340938038585,-2.84094227670859,-4.18573890963978,-7.95563269963195,0.671386528357789,1.97039575312984,-45.9601460637837
1.88909435130218,3.78832178085004,1.43048244507137,4.24153167680421,-0.31233068336597,-0.640490912453549,0.987683237714567,1.88438621440178,3.46268881586373,10.2022274591719,18.0494795311331
-0.524119718422178,-0.985788436122643,3.2051748549465,9.44275059904649,0.772811900281041,1.60472319066553,1.11961726164969,2.12025347402764,-0.462949356576862,-1.36299043152588,23.2453562295006
0.247421770769874,0.406477058932165,3.37466350652788,9.98029115135332,-3.39811392804353,-6.82708601591225,2.18210098640417,4.15788655340335,-1.01648146112487,-3.0058130426534,7.0707757491533
-1.1681904388455,-2.30332882221811,1.21444661653078,3.5147256734394,-0.791049289636604,-1.63552416427244,-0.612935015000831,-1.17421534146775,-2.51114423333513,-7.40971706981773,-4.84089787026359
-2.30519819330106,-4.59896386344739,1.16018636569237,3.44867518270524,-0.971454984245258,-1.91100221078012,1.99083323039244,3.78032876302665,-2.50468719132556,-7.38819200635685,-0.913553701213628
0.219785333838542,0.458841311654045,-0.583537506672226,-1.68062928106199,-0.352534930931489,-0.747651380441682,-0.412374341861298,-0.776543983824127,0.879258128067174,2.57604810620851,-4.84601239169942
3.6382689446137,7.33384665253472,-2.33639056543391,-6.85173841917923,0.351199739149117,0.600415728380904,-0.54517871751219,-1.01936147651894,2.44511845727042,7.21170956988818,-0.811939392563985
0.0489868393237716,0.184487242992137,3.3093901608957,9.83377600613598,-0.463419452989484,-0.92562101258006,-0.0145548340858456,-0.0118828514274017,-0.230781687996871,-0.677248906031881,14.5903049175581
-2.91683241322919,-5.76475781770897,-1.75523497596403,-5.30470446292574,-1.14030812973784,-2.31604813929371,-0.275754787387399,-0.527808058448668,0.610097959006029,1.77846026063365,-21.1398617311786
-3.02583610637725,-6.03688137310738,-1.11750291686043,-3.28373832562833,0.374135721444272,0.832506954480724,0.911647182231516,1.72543868608748,1.01751159664852,2.99753356031358,-6.98194268981567
4.05741550329893,8.04110355431509,0.0092669260971419,0.0539842649346032,0.0061584667450624,0.0183809264335736,1.76545004729335,3.36161036818687,2.51030505205663,7.4033038510508,17.8994438379647
0.169117549024963,0.316101308117053,2.16029946404789,6.44011376262541,1.73659796629077,3.37985740609678,-3.14108224655617,-5.95866124965198,3.47997635046501,10.2810071310463,14.4398303375432
